"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @asep_rivaa: Sebuah tragedi malam hallowen di itaewon #Itaewon #이태원 #이태원사고 #압사사고

Thread 
https://t.co/dU6kAs6DyH",FALSE,0,NA,2022-11-02 12:44:54,FALSE,NA,"1587787835805159424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","oswuuf",2340,TRUE,FALSE,NA,NA
"RT @temanCOmu: Sepatu Sneackers Wanita Premium Nih bestie 🔥😊🙏
📎 https://t.co/9J0Phkcw9t
📎 https://t.co/9J0Phkcw9t
Yuk cek dan co bestie 🔥😊🙏…",FALSE,0,NA,2022-11-02 12:43:54,FALSE,NA,"1587787586650615808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shopee_ing",59,TRUE,FALSE,NA,NA
"RT @4869trbl: Bisa kita liat kalo awalnya mereka berjalan secara teratur, tapi tiba² dari arah belakang beberapa orang udah saling mendoron…",FALSE,0,NA,2022-11-02 12:42:08,FALSE,NA,"1587787140267589635",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mindmin96765318",107,TRUE,FALSE,NA,NA
"RT @muslimahnewscom: Tragedi Halloween di Itaewon semestinya menjadi kontemplasi bagi diri penguasa agar lebih serius memperhatikan dan ped…",FALSE,0,NA,2022-11-02 12:37:23,FALSE,NA,"1587785942815100928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ummu_jaddid",40,TRUE,FALSE,NA,NA
"RT @temanCOmu: Sepatu Sneackers Wanita Premium Nih bestie 🔥😊🙏
📎 https://t.co/9J0Phkcw9t
📎 https://t.co/9J0Phkcw9t
Yuk cek dan co bestie 🔥😊🙏…",FALSE,0,NA,2022-11-02 12:20:55,FALSE,NA,"1587781801560317954",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Racunoutfit___",59,TRUE,FALSE,NA,NA
"RT @temanCOmu: Sepatu Sneackers Wanita Premium Nih bestie 🔥😊🙏
📎 https://t.co/9J0Phkcw9t
📎 https://t.co/9J0Phkcw9t
Yuk cek dan co bestie 🔥😊🙏…",FALSE,0,NA,2022-11-02 12:19:51,FALSE,NA,"1587781530432438274",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cutecutehola",59,TRUE,FALSE,NA,NA
"Momen ke #Itaewon waktu itu..
Numpang sholat dzuhur dan ashar.. https://t.co/6iYplkD32r",FALSE,0,NA,2022-11-02 12:16:30,FALSE,NA,"1587780689725833216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","devy_laras",0,FALSE,FALSE,NA,NA
"RT @temanCOmu: Sepatu Sneackers Wanita Premium Nih bestie 🔥😊🙏
📎 https://t.co/9J0Phkcw9t
📎 https://t.co/9J0Phkcw9t
Yuk cek dan co bestie 🔥😊🙏…",FALSE,0,NA,2022-11-02 12:14:37,FALSE,NA,"1587780215350398977",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pinkypiiw",59,TRUE,FALSE,NA,NA
"RT @asep_rivaa: Sebuah tragedi malam hallowen di itaewon #Itaewon #이태원 #이태원사고 #압사사고

Thread 
https://t.co/dU6kAs6DyH",FALSE,0,NA,2022-11-02 12:12:08,FALSE,NA,"1587779589119823878",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cornettochocco",2340,TRUE,FALSE,NA,NA
"Polisi Korsel Diamuk Presiden karena Acuhkan Laporan Insiden Halloween Itaewon: JAKARTA – Presiden Korea Selatan, Y… https://t.co/auI6Ne1Imz",FALSE,0,NA,2022-11-02 12:10:33,TRUE,NA,"1587779192749715457",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","RakyatdotNews",0,FALSE,FALSE,NA,NA
"SM Entertainment membatalkan Halloween party, pascatragedi Itaewon.

#merahputihcom #SMEntertainment #Halloween… https://t.co/TdjHkbUreO",FALSE,0,NA,2022-11-02 12:08:00,TRUE,NA,"1587778549221654530",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","newsmerahputih",0,FALSE,FALSE,NA,NA
"RT @temanCOmu: Sepatu Sneackers Wanita Premium Nih bestie 🔥😊🙏
📎 https://t.co/9J0Phkcw9t
📎 https://t.co/9J0Phkcw9t
Yuk cek dan co bestie 🔥😊🙏…",FALSE,0,NA,2022-11-02 12:03:17,FALSE,NA,"1587777364439994368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TodayisMay1",59,TRUE,FALSE,NA,NA
"RT @asep_rivaa: Ini dia video paling dekat dari momen terhimpitnya saat targedi di pesta hallowen #itaewon 
https://t.co/ukbkIDmrS7",FALSE,0,NA,2022-11-02 11:52:53,FALSE,NA,"1587774746602934273",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dasarpiyik",240,TRUE,FALSE,NA,NA
"RT @temanCOmu: Sepatu Sneackers Wanita Premium Nih bestie 🔥😊🙏
📎 https://t.co/9J0Phkcw9t
📎 https://t.co/9J0Phkcw9t
Yuk cek dan co bestie 🔥😊🙏…",FALSE,0,NA,2022-11-02 11:36:56,FALSE,NA,"1587770731013644288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Riyah81828601",59,TRUE,FALSE,NA,NA
"RT @temanCOmu: Sepatu Sneackers Wanita Premium Nih bestie 🔥😊🙏
📎 https://t.co/9J0Phkcw9t
📎 https://t.co/9J0Phkcw9t
Yuk cek dan co bestie 🔥😊🙏…",FALSE,0,NA,2022-11-02 11:34:59,FALSE,NA,"1587770240665985024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sukaabelanjaa",59,TRUE,FALSE,NA,NA
"Tragedi Halloween di Itaewon semestinya menjadi kontemplasi bagi diri penguasa agar lebih serius memperhatikan dan… https://t.co/HxmByBmK0e",FALSE,43,NA,2022-11-02 11:33:12,TRUE,NA,"1587769791666073600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","muslimahnewscom",40,FALSE,FALSE,NA,NA
"Renggut 156 Korban Jiwa, Pejabat Tinggi Korsel Minta Maaf Atas Tragedi Itaewon
#itaewon #halloween #mintamaaf https://t.co/CiyxC1OkjN",FALSE,0,NA,2022-11-02 11:32:16,FALSE,NA,"1587769558491955201",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","GoposId",0,FALSE,FALSE,NA,NA
"RT @temanCOmu: Sepatu Sneackers Wanita Premium Nih bestie 🔥😊🙏
📎 https://t.co/9J0Phkcw9t
📎 https://t.co/9J0Phkcw9t
Yuk cek dan co bestie 🔥😊🙏…",FALSE,0,NA,2022-11-02 11:31:13,FALSE,NA,"1587769292853956608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mybabymunlight",59,TRUE,FALSE,NA,NA
"RT @temanCOmu: Sepatu Sneackers Wanita Premium Nih bestie 🔥😊🙏
📎 https://t.co/9J0Phkcw9t
📎 https://t.co/9J0Phkcw9t
Yuk cek dan co bestie 🔥😊🙏…",FALSE,0,NA,2022-11-02 11:28:04,FALSE,NA,"1587768502383153152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Zikhsaa",59,TRUE,FALSE,NA,NA
"RT @temanCOmu: Sepatu Sneackers Wanita Premium Nih bestie 🔥😊🙏
📎 https://t.co/9J0Phkcw9t
📎 https://t.co/9J0Phkcw9t
Yuk cek dan co bestie 🔥😊🙏…",FALSE,0,NA,2022-11-02 11:16:11,FALSE,NA,"1587765509600092160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","racyunjajanan",59,TRUE,FALSE,NA,NA
"RT @buletinfm: REMPUHAN ITAEWON | “Tiada Rakyat Malaysia Terkorban” - Duta Besar

1. Kedutaan besar Malaysia di Seoul, Korea Selatan menges…",FALSE,0,NA,2022-11-02 11:12:56,FALSE,NA,"1587764690330886144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ika_shaari",5,TRUE,FALSE,NA,NA
"RT @asep_rivaa: Ini dia video paling dekat dari momen terhimpitnya saat targedi di pesta hallowen #itaewon 
https://t.co/ukbkIDmrS7",FALSE,0,NA,2022-11-02 11:12:05,FALSE,NA,"1587764477969080320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HlnforBW",240,TRUE,FALSE,NA,NA
"RT @RiaVertika1: Di gang sempit ini, mereka mau keluar ke jln raya lalu ada yg terjatuh, org dibelakangny tdk mau menginjak, mereka stop da…",FALSE,0,NA,2022-11-02 11:10:40,FALSE,NA,"1587764119671025667",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LiLilalisaM_",26,TRUE,FALSE,NA,NA
"RT @temanCOmu: Sepatu Sneackers Wanita Premium Nih bestie 🔥😊🙏
📎 https://t.co/9J0Phkcw9t
📎 https://t.co/9J0Phkcw9t
Yuk cek dan co bestie 🔥😊🙏…",FALSE,0,NA,2022-11-02 11:09:35,FALSE,NA,"1587763848366346240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","siheeeyy",59,TRUE,FALSE,NA,NA
"RT @temanCOmu: Sepatu Sneackers Wanita Premium Nih bestie 🔥😊🙏
📎 https://t.co/9J0Phkcw9t
📎 https://t.co/9J0Phkcw9t
Yuk cek dan co bestie 🔥😊🙏…",FALSE,0,NA,2022-11-02 11:08:26,FALSE,NA,"1587763558594461696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","likeareum",59,TRUE,FALSE,NA,NA
"#Itaewon #RJP #CPR #Halloween #UniversitasSebelasMaret #PMISelaluBantu #PMISolo #KSRUNS

➖➖➖➖➖➖➖➖
""Bergerak Bersama… https://t.co/LgzdnRlu3D",FALSE,0,"KSR_UNS",2022-11-02 11:06:36,TRUE,"1587763080729358336","1587763096730624001","258378672","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KSR_UNS",0,FALSE,FALSE,NA,NA
"RT @asep_rivaa: Ini dia video paling dekat dari momen terhimpitnya saat targedi di pesta hallowen #itaewon 
https://t.co/ukbkIDmrS7",FALSE,0,NA,2022-11-02 11:04:47,FALSE,NA,"1587762639635374081",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JoJoga_Oil",240,TRUE,FALSE,NA,NA
"Kemungkinan Ada WNI Jadi Korban Halloween Itaewon, KBRI Seoul Koordinasi dengan Polisi
#Halloween #Seoul #Itaewon… https://t.co/7typSK6mMF",FALSE,0,NA,2022-11-02 10:57:30,TRUE,NA,"1587760807424577537",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","pikiran_rakyat",1,FALSE,FALSE,NA,NA
"RT @fajarnct: GUYS AKU DISKON DEH 175k #Itaewon TRIP NCT YUK BANDUNG MERAPAT #TheLinkinJKT #NEOCITY_THE_LINK_JKT #NCT127inJKT https://t.co/…",FALSE,0,NA,2022-11-02 10:45:16,FALSE,NA,"1587757731079163905",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","markieurheart",1,TRUE,FALSE,NA,NA
"RT @miripreview: #ItaewonTragedy #Itaewon #leeJihan #PrayForSeoul #Pray_for_Itaewon #Halloween #Halloween2022 #Halloweenitaewon #jihantesti…",FALSE,0,NA,2022-11-02 10:44:06,FALSE,NA,"1587757436467056641",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rizkieaprilia",7,TRUE,FALSE,NA,NA
"Hasil untuk pasaran JAPAN hari ini adalah :
Nomor : 0615
Shio : Tikus
Selamat untuk pemenang...!!!

#batikpoker #togeljapan #Itaewon",FALSE,0,NA,2022-11-02 10:27:53,FALSE,NA,"1587753354821742592",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","batikpkr1",0,FALSE,FALSE,NA,NA
"Segenap karyawan dan direksi Kubuka mengucapkan turut berduka cita atas tragedi yang menimpa korban-korban di Itaew… https://t.co/5NvkfTAxre",FALSE,2,NA,2022-11-02 10:15:21,TRUE,NA,"1587750199686225920",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","KartunOh",1,FALSE,FALSE,NA,NA
"RT @temanCOmu: Sepatu Sneackers Wanita Premium Nih bestie 🔥😊🙏
📎 https://t.co/9J0Phkcw9t
📎 https://t.co/9J0Phkcw9t
Yuk cek dan co bestie 🔥😊🙏…",FALSE,0,NA,2022-11-02 10:10:10,FALSE,NA,"1587748898340147200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kuducheckoutygy",59,TRUE,FALSE,NA,NA
"Saya pikir kita orang Indonesia jg punya budaya moral dan ethic seperti ini. Tapi koq sangat2 jarang nampak dilakuk… https://t.co/2LOnj3Q8Ys",FALSE,3,NA,2022-11-02 10:07:51,TRUE,NA,"1587748311326289920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","joe_phantom3350",0,FALSE,FALSE,NA,NA
"RT @temanCOmu: Sepatu Sneackers Wanita Premium Nih bestie 🔥😊🙏
📎 https://t.co/9J0Phkcw9t
📎 https://t.co/9J0Phkcw9t
Yuk cek dan co bestie 🔥😊🙏…",FALSE,0,NA,2022-11-02 10:04:10,FALSE,NA,"1587747386423922688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maudongcheckout",59,TRUE,FALSE,NA,NA
"RT @asep_rivaa: Sebuah tragedi malam hallowen di itaewon #Itaewon #이태원 #이태원사고 #압사사고

Thread 
https://t.co/dU6kAs6DyH",FALSE,0,NA,2022-11-02 09:55:11,FALSE,NA,"1587745126570348545",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","najielaaa",2340,TRUE,FALSE,NA,NA
"RT @temanCOmu: Sepatu Sneackers Wanita Premium Nih bestie 🔥😊🙏
📎 https://t.co/9J0Phkcw9t
📎 https://t.co/9J0Phkcw9t
Yuk cek dan co bestie 🔥😊🙏…",FALSE,0,NA,2022-11-02 09:54:59,FALSE,NA,"1587745074934185986",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cuterecom",59,TRUE,FALSE,NA,NA
"RT @temanCOmu: Sepatu Sneackers Wanita Premium Nih bestie 🔥😊🙏
📎 https://t.co/9J0Phkcw9t
📎 https://t.co/9J0Phkcw9t
Yuk cek dan co bestie 🔥😊🙏…",FALSE,0,NA,2022-11-02 09:43:16,FALSE,NA,"1587742128368603136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Thrdshpee",59,TRUE,FALSE,NA,NA
"RT @temanCOmu: Sepatu Sneackers Wanita Premium Nih bestie 🔥😊🙏
📎 https://t.co/9J0Phkcw9t
📎 https://t.co/9J0Phkcw9t
Yuk cek dan co bestie 🔥😊🙏…",FALSE,0,NA,2022-11-02 09:43:07,FALSE,NA,"1587742088807841793",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ziuuucy",59,TRUE,FALSE,NA,NA
"RT @temanCOmu: Sepatu Sneackers Wanita Premium Nih bestie 🔥😊🙏
📎 https://t.co/9J0Phkcw9t
📎 https://t.co/9J0Phkcw9t
Yuk cek dan co bestie 🔥😊🙏…",FALSE,0,NA,2022-11-02 09:42:18,FALSE,NA,"1587741884889210881",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","racunbypau",59,TRUE,FALSE,NA,NA
"RT @temanCOmu: Sepatu Sneackers Wanita Premium Nih bestie 🔥😊🙏
📎 https://t.co/9J0Phkcw9t
📎 https://t.co/9J0Phkcw9t
Yuk cek dan co bestie 🔥😊🙏…",FALSE,0,NA,2022-11-02 09:31:53,FALSE,NA,"1587739263424434176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","avvlingxx_",59,TRUE,FALSE,NA,NA
"RT @temanCOmu: Sepatu Sneackers Wanita Premium Nih bestie 🔥😊🙏
📎 https://t.co/9J0Phkcw9t
📎 https://t.co/9J0Phkcw9t
Yuk cek dan co bestie 🔥😊🙏…",FALSE,0,NA,2022-11-02 09:30:43,FALSE,NA,"1587738966580613120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LDCKIIE",59,TRUE,FALSE,NA,NA
"RT @temanCOmu: Sepatu Sneackers Wanita Premium Nih bestie 🔥😊🙏
📎 https://t.co/9J0Phkcw9t
📎 https://t.co/9J0Phkcw9t
Yuk cek dan co bestie 🔥😊🙏…",FALSE,0,NA,2022-11-02 09:24:08,FALSE,NA,"1587737309813690374",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","uridiscount",59,TRUE,FALSE,NA,NA
"RT @temanCOmu: Sepatu Sneackers Wanita Premium Nih bestie 🔥😊🙏
📎 https://t.co/9J0Phkcw9t
📎 https://t.co/9J0Phkcw9t
Yuk cek dan co bestie 🔥😊🙏…",FALSE,0,NA,2022-11-02 09:12:53,FALSE,NA,"1587734480713703425",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","borongsiorenijo",59,TRUE,FALSE,NA,NA
"Wah Panas!

Kamaruddin: Perang Dimulai Antara Ferdy Sambo-Putri Candrawathi dan Keluarga Yosua Hutabarat   | 
Jokow… https://t.co/cGfooHOOQg",FALSE,2,NA,2022-11-02 09:11:20,TRUE,NA,"1587734088446021632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
"Duh, Belum 100 Hari Ditinggal Anies, Jalur Sepeda DKI Jadi Tempat Ngetem Bajaj | 
Jokowi Manipulatif Cebong LGBT Ku… https://t.co/RFFAGX0X2A",FALSE,0,NA,2022-11-02 09:10:38,TRUE,NA,"1587733912331374592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
"Debat Panas Hotman Paris dengan Saor Siagian Soal Tangisan Ferdy Sambo: Bagian Trik yang Dibangun Sambo   | 
Jokowi… https://t.co/M6hVpgaCML",FALSE,0,NA,2022-11-02 09:10:13,TRUE,NA,"1587733811059904517",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
"Ayah Brigadir J Tanggapi Maaf Ricky dan Kuat: Biar Saya Lihat Kedua Bola Matamu   | 
Jokowi Manipulatif Cebong LGBT… https://t.co/MXj2Za7zAb",FALSE,0,NA,2022-11-02 09:09:50,TRUE,NA,"1587733711881383937",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
"Waduh, Kakak Kandung Ferdy Sambo Bawa Senjata Api ke Bareskrim | 
Jokowi Manipulatif Cebong LGBT Kuat Ma'ruf Nahida… https://t.co/LQ8Aimm0Rj",FALSE,0,NA,2022-11-02 09:09:18,TRUE,NA,"1587733577084866560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
"Muncul Keringat Jagung, Hendra Kurniawan Dibentak hingga Diusir oleh Ibu Brigadir J: Bicara Sesuai Bukti! | 
Jokowi… https://t.co/ogliTCRo7h",FALSE,0,NA,2022-11-02 09:08:27,TRUE,NA,"1587733366367191045",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
"RT @miripreview: #ItaewonTragedy #Itaewon #leeJihan #PrayForSeoul #Pray_for_Itaewon #Halloween #Halloween2022 #Halloweenitaewon #jihantesti…",FALSE,0,NA,2022-11-02 09:08:15,FALSE,NA,"1587733313812566017",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AnniKristya",7,TRUE,FALSE,NA,NA
"Terus Terang Selalu Beri Restu pada Prabowo, Jokowi: Terlalu Sering | 
Jokowi Manipulatif Cebong LGBT Kuat Ma'ruf N… https://t.co/WISMExcD1v",FALSE,0,NA,2022-11-02 09:08:04,TRUE,NA,"1587733270451879936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
"Ibu Brigadir Yosua Sempat Marahi Hendra Kurniawan saat Minta Bukti CCTV Penembakan | 
Jokowi Manipulatif Cebong LGB… https://t.co/G1U5xr8fj2",FALSE,0,NA,2022-11-02 09:07:47,TRUE,NA,"1587733196468539393",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
"Wanti-wanti Jokowi: Tugas Menteri Harus Diutamakan, Jika Pencapresan Mengganggu Kinerja akan Dievaluasi | 
Jokowi M… https://t.co/kKgZCsxQ3m",FALSE,0,NA,2022-11-02 09:07:18,TRUE,NA,"1587733075462848512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
"𝐓𝐫𝐚𝐠𝐞𝐝𝐢 𝐇𝐚𝐥𝐥𝐨𝐰𝐞𝐞𝐧 𝐈𝐭𝐚𝐞𝐰𝐨𝐧: 𝐓𝐢𝐚𝐝𝐚 𝐑𝐚𝐤𝐲𝐚𝐭 𝐌𝐚𝐥𝐚𝐲𝐬𝐢𝐚 𝐓𝐞𝐫𝐤𝐨𝐫𝐛𝐚𝐧

Read More at: https://t.co/mTKiyFdQv4

#xklusif… https://t.co/VgF7MlEbsg",FALSE,0,NA,2022-11-02 09:06:46,TRUE,NA,"1587732943065165825",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","xklusifofficial",0,FALSE,FALSE,NA,NA
"RT @temanCOmu: Sepatu Sneackers Wanita Premium Nih bestie 🔥😊🙏
📎 https://t.co/9J0Phkcw9t
📎 https://t.co/9J0Phkcw9t
Yuk cek dan co bestie 🔥😊🙏…",FALSE,0,NA,2022-11-02 09:04:09,FALSE,NA,"1587732281904758787",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","1thingyouneed",59,TRUE,FALSE,NA,NA
"Isu PKS Ditawari Jatah Menteri, Nasdem: Kenapa Politik Kita Hari Ini Bejat, Kotor? | 
Jokowi Manipulatif Cebong LGB… https://t.co/fmTKScivGT",FALSE,0,NA,2022-11-02 09:03:38,TRUE,NA,"1587732151768068096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
"Rizal Ramli: Mahkamah Keluarga Makin Lama Makin Tidak Tahu Malu | 
Jokowi Manipulatif Cebong LGBT Kuat Ma'ruf Nahid… https://t.co/cXJygTFtSF",FALSE,0,NA,2022-11-02 09:02:58,TRUE,NA,"1587731983190622210",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
"ALAMAK! Ngaku Imam Mahdi, Pria di Riau Nikahi Anak 13 Tahun dan Orang Tua Setuju | 
Jokowi Manipulatif Cebong LGBT… https://t.co/fo0tjBapqQ",FALSE,0,NA,2022-11-02 09:02:36,TRUE,NA,"1587731893348626433",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
"RT @temanCOmu: Sepatu Sneackers Wanita Premium Nih bestie 🔥😊🙏
📎 https://t.co/9J0Phkcw9t
📎 https://t.co/9J0Phkcw9t
Yuk cek dan co bestie 🔥😊🙏…",FALSE,0,NA,2022-11-02 09:02:24,FALSE,NA,"1587731840559091712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","miinara5",59,TRUE,FALSE,NA,NA
"Usir Hendra Kurniawan, Ibu Brigadir J Marah: Tidak Perlu Banyak Bicara di Sini! | 
Jokowi Manipulatif Cebong LGBT K… https://t.co/FVbwvrecyA",FALSE,0,NA,2022-11-02 09:02:06,TRUE,NA,"1587731768400318464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
"NasDem Bela PKS soal Tawaran Kursi Menteri untuk Jegal Anies, Willy: Mereka Oposisi! | 
Jokowi Manipulatif Cebong L… https://t.co/j191JNO0fD",FALSE,0,NA,2022-11-02 09:01:40,TRUE,NA,"1587731659495211008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
"Partai Politik Vs Organisasi Relawan | 
Jokowi Manipulatif Cebong LGBT Kuat Ma'ruf Nahida Halloween November Droppe… https://t.co/DNfeZpXgPd",FALSE,0,NA,2022-11-02 09:00:42,TRUE,NA,"1587731413574746112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
"Nasdem Sumut Pastikan Anies Akan Disambut Luar Biasa | 
Jokowi Manipulatif Cebong LGBT Kuat Ma'ruf Nahida Halloween… https://t.co/dTGOgiHkgW",FALSE,1,NA,2022-11-02 09:00:13,TRUE,NA,"1587731292128694273",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
"Surat Terbuka Beathor Suryadi untuk Jamwas Ali Mukartono | 
Jokowi Manipulatif Cebong LGBT Kuat Ma'ruf Nahida Hallo… https://t.co/5rNb6zMVzs",FALSE,0,NA,2022-11-02 08:59:45,TRUE,NA,"1587731176789508096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
"Alasan PKS Tolak Deklarasi 10 November Usulan Nasdem | 
Jokowi Manipulatif Cebong LGBT Kuat Ma'ruf Nahida Halloween… https://t.co/2WDUkFakvg",FALSE,0,NA,2022-11-02 08:59:08,TRUE,NA,"1587731020962758657",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
"Hapus Anggaran Mobil Listrik, Gibran Pilih Pakai Innova | 
Jokowi Manipulatif Cebong LGBT Kuat Ma'ruf Nahida Hallow… https://t.co/eP3ZA7WSfO",FALSE,0,NA,2022-11-02 08:58:18,TRUE,NA,"1587730810253512704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
"KPU Ungkap Pernah Temukan Satu NIK Didaftarkan untuk 900 Nama Calon Pemilih | 
Jokowi Manipulatif Cebong LGBT Ma'ru… https://t.co/o10uk8SRZT",FALSE,0,NA,2022-11-02 08:57:18,TRUE,NA,"1587730557269835776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dndtirani",0,FALSE,FALSE,NA,NA
